<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
EURRUB;D;23/09/18;000000;78.0340000;78.2776000;78.0190000;78.2523000
EURRUB;D;24/09/18;000000;78.2480000;78.4120000;77.2230000;77.3690000
EURRUB;D;25/09/18;000000;77.5500000;77.8490000;77.0990000;77.3740000
EURRUB;D;26/09/18;000000;77.4490000;77.5890000;76.9930000;77.3113000
EURRUB;D;27/09/18;000000;77.3430000;77.6270000;75.9650000;76.2260000
EURRUB;D;28/09/18;000000;76.3530000;76.4240000;75.8820000;75.9830000
EURRUB;D;29/09/18;000000;76.1270000;76.1460000;75.9730000;76.1460000
EURRUB;D;30/09/18;000000;76.2390000;76.3110000;76.1060000;76.1390000
EURRUB;D;01/10/18;000000;76.1140000;76.3130000;75.0100000;75.2428000
EURRUB;D;02/10/18;000000;75.2750000;75.7560000;74.9660000;75.5900000
EURRUB;D;03/10/18;000000;75.5800000;75.9000000;75.4460000;75.5707000
EURRUB;D;04/10/18;000000;75.6090000;77.1930000;75.4010000;77.0094000
EURRUB;D;05/10/18;000000;76.9740000;77.1060000;76.4140000;76.6710000
EURRUB;D;06/10/18;000000;76.7890000;76.7890000;76.7675000;76.7690000
EURRUB;D;07/10/18;000000;76.6930000;76.8460000;76.6220000;76.7830000
EURRUB;D;08/10/18;000000;76.7830000;77.1391000;76.1410000;76.4953000
EURRUB;D;09/10/18;000000;76.5220000;76.6680000;75.9220000;76.0200000
EURRUB;D;10/10/18;000000;76.1030000;77.0930000;75.8340000;76.8950000
EURRUB;D;11/10/18;000000;77.0380000;77.3681000;76.3130000;76.8327000
EURRUB;D;12/10/18;000000;76.8670000;76.8670000;76.1280000;76.2680000
EURRUB;D;13/10/18;000000;76.3580000;76.4838000;76.2848000;76.3150000
EURRUB;D;14/10/18;000000;76.3460000;76.5540000;76.1601000;76.1735000
EURRUB;D;15/10/18;000000;76.2000000;76.5860000;75.6860000;75.9630000
EURRUB;D;16/10/18;000000;76.0340000;76.0780000;75.5140000;75.5730000
EURRUB;D;17/10/18;000000;75.6530000;75.8712000;75.1920000;75.2720000
EURRUB;D;18/10/18;000000;75.3550000;75.7632000;75.2230000;75.2630000
EURRUB;D;19/10/18;000000;75.3540000;75.4790000;75.0170000;75.2269000
EURRUB;D;20/10/18;000000;75.2910000;75.3920000;75.2910000;75.3920000
EURRUB;D;21/10/18;000000;75.1795000;75.5520000;75.1795000;75.5313000
EURRUB;D;22/10/18;000000;75.5450000;75.6820000;74.4750000;74.6650000
EURRUB;D;23/10/18;000000;74.7510000;75.4530000;74.5870000;75.0348000
EURRUB;D;24/10/18;000000;75.0600000;75.3770000;73.9900000;74.7554000
EURRUB;D;25/10/18;000000;74.7870000;75.1468000;74.3070000;74.5310000
EURRUB;D;26/10/18;000000;74.6140000;75.0731000;74.3120000;74.6784000
EURRUB;D;27/10/18;000000;74.5630000;74.9100000;74.4378000;74.9100000
EURRUB;D;28/10/18;000000;74.5551000;74.8270000;74.5346000;74.5451000
EURRUB;D;29/10/18;000000;74.5670000;75.3380000;74.4570000;74.8608000
EURRUB;D;30/10/18;000000;74.8650000;74.9640000;74.0750000;74.2560000
EURRUB;D;31/10/18;000000;74.2730000;74.6615000;74.0570000;74.4350000
EURRUB;D;01/11/18;000000;74.5100000;75.1138000;74.2020000;74.8200000
EURRUB;D;02/11/18;000000;74.9220000;75.4808000;74.7700000;75.2910000
EURRUB;D;03/11/18;000000;75.3450000;75.3730000;75.2582000;75.3250000
EURRUB;D;04/11/18;000000;75.4550000;75.4550000;75.4160000;75.4160000
EURRUB;D;05/11/18;000000;75.4200000;75.6392000;74.9360000;75.3347000
EURRUB;D;06/11/18;000000;75.3500000;75.5200000;74.8160000;75.4410000
EURRUB;D;07/11/18;000000;75.4750000;76.3130000;75.1450000;75.8537000
EURRUB;D;08/11/18;000000;75.8660000;76.3130000;75.3990000;75.8890000
EURRUB;D;09/11/18;000000;76.0140000;77.2350000;75.6580000;76.9910000
EURRUB;D;10/11/18;000000;77.0390000;77.0540000;76.7470000;76.7470000
EURRUB;D;11/11/18;000000;76.8180000;76.8180000;76.7800000;76.7900000
EURRUB;D;12/11/18;000000;76.9050000;76.9380000;75.8280000;76.2110000
EURRUB;D;13/11/18;000000;76.2700000;76.8980000;75.8560000;76.8525000
EURRUB;D;14/11/18;000000;76.8690000;76.9970000;75.7440000;75.9155000
EURRUB;D;15/11/18;000000;75.9340000;76.2010000;74.4980000;74.5020000
EURRUB;D;16/11/18;000000;74.6680000;75.5070000;74.3850000;75.3818000
EURRUB;D;17/11/18;000000;75.4290000;75.4410000;75.2017000;75.3300000
EURRUB;D;18/11/18;000000;75.2360000;75.2550000;75.2200000;75.2550000
EURRUB;D;19/11/18;000000;75.2460000;75.5883000;74.9440000;74.9800000
EURRUB;D;20/11/18;000000;75.1230000;75.3515000;74.8460000;75.1760000
EURRUB;D;21/11/18;000000;75.2210000;75.3650000;74.6410000;74.7303000
EURRUB;D;22/11/18;000000;74.7530000;75.2828000;74.3590000;74.7941000
EURRUB;D;23/11/18;000000;74.9070000;75.3087000;74.5460000;75.0067000
EURRUB;D;24/11/18;000000;75.0310000;75.1025000;74.9790000;74.9790000
EURRUB;D;25/11/18;000000;75.1080000;75.6300000;75.1030000;75.3312000
EURRUB;D;26/11/18;000000;75.3530000;76.5625000;74.9820000;76.0591000
EURRUB;D;27/11/18;000000;76.0440000;76.1580000;75.2030000;75.7491000
EURRUB;D;28/11/18;000000;75.7490000;76.2949000;75.3300000;76.2196000
EURRUB;D;29/11/18;000000;76.2140000;76.5640000;75.0140000;75.4092000
EURRUB;D;30/11/18;000000;75.3410000;76.1430000;74.9249000;76.0366000
EURRUB;D;01/12/18;000000;75.7720000;76.0060000;75.7380000;75.8760000
EURRUB;D;02/12/18;000000;75.9130000;76.2280000;75.9100000;76.2180000
EURRUB;D;03/12/18;000000;76.1765000;76.1769000;75.0270000;75.4173000
EURRUB;D;04/12/18;000000;75.4430000;76.3130000;75.3230000;75.7405000
EURRUB;D;05/12/18;000000;75.7600000;75.9010000;75.3780000;75.4830000
EURRUB;D;06/12/18;000000;75.5080000;76.4264000;75.3230000;76.0882000
EURRUB;D;07/12/18;000000;76.1150000;76.3560000;75.1300000;75.6870000
EURRUB;D;08/12/18;000000;75.7640000;75.8190000;75.4810000;75.6280000
EURRUB;D;09/12/18;000000;75.6580000;75.7380000;75.3160000;75.5642000
EURRUB;D;10/12/18;000000;75.6060000;76.3130000;75.4380000;75.6746000
EURRUB;D;11/12/18;000000;75.6990000;76.0480000;74.9270000;75.0940000
EURRUB;D;12/12/18;000000;75.1620000;75.5528000;74.9800000;75.4732000
EURRUB;D;13/12/18;000000;75.4960000;75.6550000;75.0510000;75.2035000
EURRUB;D;14/12/18;000000;75.2320000;77.2740000;74.8230000;75.2040000
EURRUB;D;15/12/18;000000;75.2050000;75.5410000;75.1285000;75.5380000
EURRUB;D;16/12/18;000000;75.3400000;75.5160000;75.2448000;75.2568000
EURRUB;D;17/12/18;000000;75.2750000;76.0400000;75.1540000;75.5714000
EURRUB;D;18/12/18;000000;75.7000000;76.5528000;75.4922000;76.4600000
EURRUB;D;19/12/18;000000;76.5440000;77.4235000;76.2540000;76.6110000
EURRUB;D;20/12/18;000000;76.7300000;78.8760000;76.4880000;78.1110000
EURRUB;D;21/12/18;000000;78.2640000;78.6220000;77.7420000;78.2269000
EURRUB;D;22/12/18;000000;78.2580000;78.5570000;78.1450000;78.2270000
EURRUB;D;23/12/18;000000;78.4750000;78.4950000;78.3930000;78.4010000
EURRUB;D;24/12/18;000000;78.1210000;78.8700000;77.6630000;78.1955000
EURRUB;D;25/12/18;000000;78.2740000;78.6090000;77.7740000;78.3570000
EURRUB;D;26/12/18;000000;78.2470000;79.0660000;77.9780000;77.9780000
EURRUB;D;27/12/18;000000;78.0290000;79.8130000;77.8040000;79.4372000
EURRUB;D;28/12/18;000000;79.4740000;79.8394000;79.2090000;79.5518000
EURRUB;D;29/12/18;000000;79.5610000;79.7260000;77.8658000;79.6240000
EURRUB;D;30/12/18;000000;79.6300000;79.6300000;79.5770000;79.5780000
EURRUB;D;31/12/18;000000;79.5780000;79.9100000;78.9440000;79.7765000
EURRUB;D;01/01/19;000000;79.8580000;80.5010000;79.2410000;80.0840000
